transit_score,transit_score_delta,filename,link_id
16952352518,888,/home/mwbc/ped-transit-data/networks/links/link_id_54873,54873
16952406110,54480,/home/mwbc/ped-transit-data/networks/links/link_id_54892,54892
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_55032,55032
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_55105,55105
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_55153,55153
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_55242,55242
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_55285,55285
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5532,5532
16956271084,3919454,/home/mwbc/ped-transit-data/networks/links/link_id_55369,55369
16912732035,-39619595,/home/mwbc/ped-transit-data/networks/links/link_id_55593,55593
16952757942,406312,/home/mwbc/ped-transit-data/networks/links/link_id_55621,55621
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_55700,55700
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5580,5580
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_55883,55883
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_55958,55958
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_56044,56044
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_56057,56057
16952353242,1612,/home/mwbc/ped-transit-data/networks/links/link_id_56061,56061
16955954916,3603286,/home/mwbc/ped-transit-data/networks/links/link_id_56111,56111
16952818428,466798,/home/mwbc/ped-transit-data/networks/links/link_id_56142,56142
16955385469,3033839,/home/mwbc/ped-transit-data/networks/links/link_id_56231,56231
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_56264,56264
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_56280,56280
16954171976,1820346,/home/mwbc/ped-transit-data/networks/links/link_id_56301,56301
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_56319,56319
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_56508,56508
16952353752,2122,/home/mwbc/ped-transit-data/networks/links/link_id_56512,56512
16955837464,3485834,/home/mwbc/ped-transit-data/networks/links/link_id_56517,56517
16952352400,770,/home/mwbc/ped-transit-data/networks/links/link_id_56666,56666
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_56805,56805
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_56855,56855
16952520205,168575,/home/mwbc/ped-transit-data/networks/links/link_id_56932,56932
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_56973,56973
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_56975,56975
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_57058,57058
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_57172,57172
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5726,5726
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_57363,57363
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_57388,57388
16952536328,184698,/home/mwbc/ped-transit-data/networks/links/link_id_57471,57471
16952350200,-1430,/home/mwbc/ped-transit-data/networks/links/link_id_57672,57672
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_57724,57724
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_57749,57749
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5790,5790
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_57907,57907
16953625267,1273637,/home/mwbc/ped-transit-data/networks/links/link_id_57917,57917
16952413897,62267,/home/mwbc/ped-transit-data/networks/links/link_id_57957,57957
16957712641,5361011,/home/mwbc/ped-transit-data/networks/links/link_id_57991,57991
16952397824,46194,/home/mwbc/ped-transit-data/networks/links/link_id_58011,58011
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_58021,58021
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_58045,58045
16952754228,402598,/home/mwbc/ped-transit-data/networks/links/link_id_58092,58092
16952397484,45854,/home/mwbc/ped-transit-data/networks/links/link_id_58302,58302
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_58356,58356
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5838,5838
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_58407,58407
17131064734,178713104,/home/mwbc/ped-transit-data/networks/links/link_id_58409,58409
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_58414,58414
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_58617,58617
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5862,5862
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_58695,58695
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_58714,58714
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_58737,58737
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_58872,58872
16954741190,2389560,/home/mwbc/ped-transit-data/networks/links/link_id_58924,58924
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_58952,58952
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59052,59052
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59162,59162
16954872520,2520890,/home/mwbc/ped-transit-data/networks/links/link_id_59164,59164
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59238,59238
16952522409,170779,/home/mwbc/ped-transit-data/networks/links/link_id_59253,59253
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59276,59276
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59277,59277
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59282,59282
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59298,59298
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59405,59405
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59428,59428
16952761907,410277,/home/mwbc/ped-transit-data/networks/links/link_id_59535,59535
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59555,59555
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59597,59597
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59658,59658
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59689,59689
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59694,59694
16952378298,26668,/home/mwbc/ped-transit-data/networks/links/link_id_59719,59719
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59741,59741
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_59896,59896
16955724641,3373011,/home/mwbc/ped-transit-data/networks/links/link_id_59976,59976
16952351684,54,/home/mwbc/ped-transit-data/networks/links/link_id_60124,60124
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_6021,6021
16952491315,139685,/home/mwbc/ped-transit-data/networks/links/link_id_60233,60233
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_60267,60267
16952573583,221953,/home/mwbc/ped-transit-data/networks/links/link_id_60271,60271
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_60321,60321
16952365129,13499,/home/mwbc/ped-transit-data/networks/links/link_id_60492,60492
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_60514,60514
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_60543,60543
16953952403,1600773,/home/mwbc/ped-transit-data/networks/links/link_id_6061,6061
16952416878,65248,/home/mwbc/ped-transit-data/networks/links/link_id_60650,60650
16952353144,1514,/home/mwbc/ped-transit-data/networks/links/link_id_60672,60672
16952360010,8380,/home/mwbc/ped-transit-data/networks/links/link_id_60820,60820
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_60822,60822
16957236002,4884372,/home/mwbc/ped-transit-data/networks/links/link_id_60925,60925
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_60974,60974
16952810432,458802,/home/mwbc/ped-transit-data/networks/links/link_id_6102,6102
16952853530,501900,/home/mwbc/ped-transit-data/networks/links/link_id_61107,61107
16953073531,721901,/home/mwbc/ped-transit-data/networks/links/link_id_61144,61144
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_61194,61194
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_61264,61264
16952485376,133746,/home/mwbc/ped-transit-data/networks/links/link_id_61300,61300
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_61438,61438
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_61449,61449
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_61740,61740
16953206336,854706,/home/mwbc/ped-transit-data/networks/links/link_id_61805,61805
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_61836,61836
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_61932,61932
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_61978,61978
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62003,62003
16952375988,24358,/home/mwbc/ped-transit-data/networks/links/link_id_62008,62008
16953696656,1345026,/home/mwbc/ped-transit-data/networks/links/link_id_62030,62030
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62157,62157
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62159,62159
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62186,62186
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62198,62198
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62280,62280
16952441668,90038,/home/mwbc/ped-transit-data/networks/links/link_id_62287,62287
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62324,62324
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62401,62401
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62417,62417
16953153368,801738,/home/mwbc/ped-transit-data/networks/links/link_id_62437,62437
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62495,62495
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62520,62520
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62616,62616
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_62674,62674
16952410288,58658,/home/mwbc/ped-transit-data/networks/links/link_id_62713,62713
16954188329,1836699,/home/mwbc/ped-transit-data/networks/links/link_id_62930,62930
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_63089,63089
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_63137,63137
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_6316,6316
16969568452,17216822,/home/mwbc/ped-transit-data/networks/links/link_id_6317,6317
16953364922,1013292,/home/mwbc/ped-transit-data/networks/links/link_id_63191,63191
16966202133,13850503,/home/mwbc/ped-transit-data/networks/links/link_id_63194,63194
16952352166,536,/home/mwbc/ped-transit-data/networks/links/link_id_63298,63298
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_63328,63328
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_63493,63493
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_63519,63519
16967128657,14777027,/home/mwbc/ped-transit-data/networks/links/link_id_63538,63538
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_63610,63610
16952441748,90118,/home/mwbc/ped-transit-data/networks/links/link_id_63666,63666
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_63691,63691
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_63714,63714
16955424564,3072934,/home/mwbc/ped-transit-data/networks/links/link_id_63875,63875
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_63976,63976
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_63983,63983
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_64045,64045
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_64100,64100
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_6411,6411
16952849811,498181,/home/mwbc/ped-transit-data/networks/links/link_id_64148,64148
16952713107,361477,/home/mwbc/ped-transit-data/networks/links/link_id_64164,64164
16952384108,32478,/home/mwbc/ped-transit-data/networks/links/link_id_64189,64189
16952413347,61717,/home/mwbc/ped-transit-data/networks/links/link_id_64356,64356
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_64389,64389
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_64500,64500
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_64539,64539
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_64578,64578
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_64645,64645
16954158401,1806771,/home/mwbc/ped-transit-data/networks/links/link_id_64672,64672
16956835270,4483640,/home/mwbc/ped-transit-data/networks/links/link_id_64886,64886
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_64896,64896
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_64899,64899
16952461637,110007,/home/mwbc/ped-transit-data/networks/links/link_id_65041,65041
16954024550,1672920,/home/mwbc/ped-transit-data/networks/links/link_id_65142,65142
16952429996,78366,/home/mwbc/ped-transit-data/networks/links/link_id_65323,65323
16953595904,1244274,/home/mwbc/ped-transit-data/networks/links/link_id_65417,65417
16957593191,5241561,/home/mwbc/ped-transit-data/networks/links/link_id_65489,65489
16952415574,63944,/home/mwbc/ped-transit-data/networks/links/link_id_65569,65569
16952412937,61307,/home/mwbc/ped-transit-data/networks/links/link_id_65631,65631
16952351990,360,/home/mwbc/ped-transit-data/networks/links/link_id_65743,65743
16952707745,356115,/home/mwbc/ped-transit-data/networks/links/link_id_65761,65761
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_65796,65796
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_6585,6585
16953727107,1375477,/home/mwbc/ped-transit-data/networks/links/link_id_66193,66193
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_66283,66283
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_66451,66451
16954800872,2449242,/home/mwbc/ped-transit-data/networks/links/link_id_66577,66577
16952837779,486149,/home/mwbc/ped-transit-data/networks/links/link_id_66673,66673
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_66769,66769
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_66790,66790
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_66857,66857
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_66876,66876
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_66905,66905
16952718660,367030,/home/mwbc/ped-transit-data/networks/links/link_id_67085,67085
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_67086,67086
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_67307,67307
16953446767,1095137,/home/mwbc/ped-transit-data/networks/links/link_id_67372,67372
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_67518,67518
16952830876,479246,/home/mwbc/ped-transit-data/networks/links/link_id_67519,67519
16952522790,171160,/home/mwbc/ped-transit-data/networks/links/link_id_67574,67574
16956205668,3854038,/home/mwbc/ped-transit-data/networks/links/link_id_67593,67593
16952353694,2064,/home/mwbc/ped-transit-data/networks/links/link_id_67699,67699
16952351650,20,/home/mwbc/ped-transit-data/networks/links/link_id_67779,67779
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_67782,67782
16952408456,56826,/home/mwbc/ped-transit-data/networks/links/link_id_67784,67784
16952361213,9583,/home/mwbc/ped-transit-data/networks/links/link_id_67833,67833
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_6791,6791
16953338569,986939,/home/mwbc/ped-transit-data/networks/links/link_id_67982,67982
16952515043,163413,/home/mwbc/ped-transit-data/networks/links/link_id_68053,68053
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_6812,6812
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_68152,68152
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_68153,68153
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_68472,68472
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_68507,68507
16952867239,515609,/home/mwbc/ped-transit-data/networks/links/link_id_68545,68545
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_68563,68563
16952381440,29810,/home/mwbc/ped-transit-data/networks/links/link_id_68615,68615
16952849273,497643,/home/mwbc/ped-transit-data/networks/links/link_id_68639,68639
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_68786,68786
16953311512,959882,/home/mwbc/ped-transit-data/networks/links/link_id_68835,68835
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_68964,68964
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_69158,69158
16954864015,2512385,/home/mwbc/ped-transit-data/networks/links/link_id_7092,7092
16952831465,479835,/home/mwbc/ped-transit-data/networks/links/link_id_7098,7098
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7140,7140
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7186,7186
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7206,7206
16952351814,184,/home/mwbc/ped-transit-data/networks/links/link_id_725,725
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7348,7348
16952752268,400638,/home/mwbc/ped-transit-data/networks/links/link_id_7401,7401
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7426,7426
16953929225,1577595,/home/mwbc/ped-transit-data/networks/links/link_id_7428,7428
16952624406,272776,/home/mwbc/ped-transit-data/networks/links/link_id_745,745
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7471,7471
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7492,7492
16958487814,6136184,/home/mwbc/ped-transit-data/networks/links/link_id_7503,7503
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7532,7532
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7660,7660
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7747,7747
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7786,7786
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7802,7802
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7862,7862
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_7985,7985
16957447229,5095599,/home/mwbc/ped-transit-data/networks/links/link_id_8045,8045
16953362581,1010951,/home/mwbc/ped-transit-data/networks/links/link_id_8053,8053
16952475186,123556,/home/mwbc/ped-transit-data/networks/links/link_id_8057,8057
16952908085,556455,/home/mwbc/ped-transit-data/networks/links/link_id_8075,8075
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_8087,8087
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_8140,8140
16952462518,110888,/home/mwbc/ped-transit-data/networks/links/link_id_8172,8172
16953185726,834096,/home/mwbc/ped-transit-data/networks/links/link_id_8264,8264
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_8278,8278
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_8330,8330
16952759872,408242,/home/mwbc/ped-transit-data/networks/links/link_id_8421,8421
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_8457,8457
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_8460,8460
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_8464,8464
16952348671,-2959,/home/mwbc/ped-transit-data/networks/links/link_id_8525,8525
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_8526,8526
16953528872,1177242,/home/mwbc/ped-transit-data/networks/links/link_id_8599,8599
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_8648,8648
16953173057,821427,/home/mwbc/ped-transit-data/networks/links/link_id_8762,8762
16952526498,174868,/home/mwbc/ped-transit-data/networks/links/link_id_8841,8841
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_8848,8848
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_8926,8926
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_9119,9119
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_9140,9140
16952355129,3499,/home/mwbc/ped-transit-data/networks/links/link_id_9212,9212
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_9238,9238
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_9287,9287
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_9307,9307
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_9319,9319
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_940,940
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_9471,9471
16955734628,3382998,/home/mwbc/ped-transit-data/networks/links/link_id_9524,9524
16952351280,-350,/home/mwbc/ped-transit-data/networks/links/link_id_9630,9630
16954135462,1783832,/home/mwbc/ped-transit-data/networks/links/link_id_9688,9688
16952940662,589032,/home/mwbc/ped-transit-data/networks/links/link_id_9728,9728
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_9739,9739
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_9835,9835
16952586752,235122,/home/mwbc/ped-transit-data/networks/links/link_id_9853,9853
16952437903,86273,/home/mwbc/ped-transit-data/networks/links/link_id_9926,9926
16952803450,451820,/home/mwbc/ped-transit-data/networks/links/link_id_9945,9945
16969357170,17005540,/home/mwbc/ped-transit-data/networks/links/link_id_9950,9950
